,Image_File_Paths,Avg EAR,Labels
94,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/I1150.png,0.2234004822688163,1
95,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/I0242.png,0.2635508524674155,1
96,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/u0220.png,0.3229944865343639,0
97,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/x0919.png,0.2085008166825758,0
98,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/I0943.png,0.2380209337421768,1
99,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/K0093.png,0.2301042852424807,1
100,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/w0212.png,0.3674572586262408,0
101,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/l0173.png,0.3835706028311213,0
102,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/P0518.png,0.1655922441202158,1
103,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/d0346.png,0.2915266507018417,0
104,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/A0334.png,0.2547666299105512,1
105,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X1541.png,0.1938551319468588,1
106,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X0709.png,0.2411139922958613,1
107,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X1135.png,0.1821474739514512,1
108,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/A0075.png,0.2286250592745882,1
109,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/C0023.png,0.4311661973477789,1
110,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/r0380.png,0.3474046963426606,0
111,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/x0801.png,0.2086463163771798,0
112,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/h0399.png,0.2828588924027111,0
113,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/K0309.png,0.2550618710858297,1
114,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/ZC0236.png,0.3657382966512797,1
115,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/v0188.png,0.2438493787412117,0
116,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/ZC0467.png,0.3936720112226052,1
117,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/A0720.png,0.2662336700915746,1
118,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/A0017.png,0.2615783510414858,1
119,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/W0966.png,0.2931500335284233,1
120,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/a1155.png,0.3137232481044145,0
121,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/zb0501.png,0.2984102131392961,0
122,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/y0913.png,0.2243119429637787,0
123,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/E0610.png,0.2987713853743328,1
124,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/Y1206.png,0.1672672953425257,1
125,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/p0239.png,0.1822550156473256,0
126,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/K0045.png,0.2665693592745884,1
127,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/W0960.png,0.2965524675093284,1
128,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/W0908.png,0.2954416718293833,1
129,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/b0255.png,0.3006608311375008,0
130,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/i0825.png,0.23523230451608,0
131,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/Q0611.png,0.2463915199566508,1
132,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/d0341.png,0.2981152861259826,0
133,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/A0992.png,0.2579324145899802,1
134,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/e0839.png,0.3894472128102868,0
135,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/h0048.png,0.3115656207043005,0
136,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/y1415.png,0.2764066798872164,0
137,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/Y0492.png,0.1364420577414255,1
138,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/T0875.png,0.1726677222978132,1
139,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X1532.png,0.195576425970066,1
140,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/w0015.png,0.3784309112080993,0
141,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/ZA0597.png,0.2519565726778164,1
142,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/A1122.png,0.1813705211917916,1
143,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/o0388.png,0.3111207220487548,0
144,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/L0282.png,0.2577479857506495,1
145,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/Y0468.png,0.1950400773526555,1
146,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/Q0243.png,0.1963212884877304,1
147,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/I0937.png,0.2059745481926357,1
148,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/x0716.png,0.1612980548402764,0
149,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/v0296.png,0.2721841297087086,0
150,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X0518.png,0.1894962541792032,1
151,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/d0419.png,0.3016946519240513,0
152,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/ZC0565.png,0.3908009486078039,1
153,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/s0019.png,0.2665322954118468,0
154,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/w0770.png,0.3130238765768844,0
155,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/h0240.png,0.2829093698010027,0
156,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/d0954.png,0.2979533650619181,0
157,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/w0552.png,0.3456162850225599,0
158,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/I0126.png,0.1486460013898556,1
159,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/za0234.png,0.2228192928058481,0
160,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/A0065.png,0.210868234432844,1
161,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X1159.png,0.2266474936929755,1
162,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/L0224.png,0.2793100926893047,1
163,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/v1002.png,0.2322257178126314,0
164,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/T0185.png,0.1455142619657375,1
165,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/s0256.png,0.2689115325960685,0
166,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/k0415.png,0.4181719256645632,0
167,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/ZC0146.png,0.4181430090540207,1
168,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/m0012.png,0.2631777953900956,0
169,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/r0458.png,0.3163638713346837,0
170,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/ZB0933.png,0.2070316823294211,1
171,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/r0425.png,0.2940550008881057,0
172,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/w0783.png,0.3642477913235082,0
173,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/Q0156.png,0.2925789846739136,1
174,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/x0506.png,0.2035965672287821,0
175,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/k0400.png,0.4164754913105756,0
176,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/x0536.png,0.190483369932908,0
177,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/H0497.png,0.3780775511619958,1
178,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X1732.png,0.1929371114055073,1
179,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/e1036.png,0.4127202393718611,0
180,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/E0739.png,0.2619141219777517,1
181,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/x0023.png,0.1946728199623171,0
182,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/I0895.png,0.2236455041381473,1
183,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/v0142.png,0.2697911205147953,0
184,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X0857.png,0.2159792489220112,1
185,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/d0013.png,0.3011266964548673,0
186,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/i0019.png,0.2113966654191046,0
187,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X0133.png,0.1867471821713672,1
188,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/e0886.png,0.3867786767360508,0
189,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/Q0605.png,0.2781927054445684,1
190,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/za0162.png,0.2414723323327807,0
191,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/e0164.png,0.406453336567636,0
192,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/Y0072.png,0.182009721148483,1
193,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/H0213.png,0.3576059523592358,1
194,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/d0827.png,0.3007361633163653,0
195,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/q0419.png,0.2740603469243361,0
196,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/x0436.png,0.1938063133109986,0
197,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/W0589.png,0.28503741824223,1
198,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/T0476.png,0.1285955708665467,1
199,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X0898.png,0.2566477974617847,1
200,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/q0470.png,0.2459360901118248,0
201,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/N1128.png,0.1485971769123855,1
202,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/K0091.png,0.2294368960926943,1
203,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/s0477.png,0.2850559548693793,0
204,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/zc1505.png,0.4256413235425682,0
205,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/h0053.png,0.3086915973725335,0
206,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X1357.png,0.2408645873148774,1
207,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/d0556.png,0.2953471369824162,0
208,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/za0925.png,0.2050543345134439,0
209,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/T0431.png,0.156078693677474,1
210,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/d0515.png,0.3583780174817482,0
211,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/H0081.png,0.3500031207322606,1
212,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/k0203.png,0.4092672779132082,0
213,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/zc0835.png,0.4323375082309123,0
214,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/q0052.png,0.3026832842085715,0
215,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/a0922.png,0.2387802471050236,0
216,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/zc1053.png,0.4362458224410036,0
217,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/l0093.png,0.368394256716744,0
218,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/L0226.png,0.2710276082015332,1
219,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/H0104.png,0.3843793231649993,1
220,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/r0343.png,0.3764114204110165,0
221,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/x0236.png,0.2045469729540092,0
222,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/y1165.png,0.2361915837228789,0
223,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/d0554.png,0.3117820656057624,0
224,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/zb0942.png,0.2418685593684353,0
225,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/R0224.png,0.2506528217169539,1
226,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/Y0231.png,0.2191271267496068,1
227,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/za0637.png,0.1907072478826456,0
228,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/D0048.png,0.2827823119606296,1
229,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/v0862.png,0.2219624729994366,0
230,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X1543.png,0.1812127195047621,1
231,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/W0224.png,0.2761934723361203,1
232,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/I0099.png,0.2286775457387947,1
233,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/T0258.png,0.1803661147564589,1
234,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/zb0182.png,0.252641780877512,0
235,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/V0546.png,0.2282290935204907,1
236,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/I0243.png,0.2537133656142818,1
237,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/ZC0977.png,0.3597032518005055,1
238,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/ZB0431.png,0.2293427855300493,1
239,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/Y0045.png,0.2082724538254579,1
240,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X1162.png,0.1799304119610885,1
241,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/ZB1314.png,0.2088591580913227,1
242,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/v0448.png,0.283165541574424,0
243,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/P0073.png,0.141336133632591,1
244,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/za1034.png,0.1438593728875576,0
245,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/x1311.png,0.2038998566035683,0
246,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/x1102.png,0.2140438230044911,0
247,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/k0529.png,0.4047813833496685,0
248,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/W1000.png,0.2975602422985324,1
249,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/m0337.png,0.2428695992849628,0
250,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/e1070.png,0.3749390152749375,0
251,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/k0072.png,0.288716217643332,0
252,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/N0014.png,0.1714176495376439,1
253,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/W0371.png,0.2618285952355671,1
254,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/d0828.png,0.293992468889989,0
255,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/zb0471.png,0.3053548408863528,0
256,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/d0428.png,0.3222620468626803,0
257,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/y0741.png,0.249839241089595,0
258,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/Q0192.png,0.1699350286671039,1
259,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/h0029.png,0.3220496828284254,0
260,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/W0644.png,0.2921212247486388,1
261,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/P0097.png,0.1880072746694117,1
262,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/v0521.png,0.2532051282051282,0
263,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/W0475.png,0.2624198477687466,1
264,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X0710.png,0.2498714090139662,1
265,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/ZB1637.png,0.1951147150021683,1
266,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/zc1022.png,0.4365756717569613,0
267,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/a0238.png,0.2875462063742463,0
268,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/A0692.png,0.2122760619688747,1
269,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/ZB0369.png,0.2054692282479977,1
270,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/Q0581.png,0.2191001201773739,1
271,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/d0244.png,0.3171323012167712,0
272,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/I0626.png,0.2479744182873171,1
273,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/v0047.png,0.2774128481677018,0
274,/mnt/c/Users/charu/VS/ViT/DDD/Drowsy/X0232.png,0.2712489410270122,1
275,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/q0150.png,0.2689242801392266,0
276,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/m0001.png,0.2327867741200699,0
277,/mnt/c/Users/charu/VS/ViT/DDD/Non Drowsy/za0449.png,0.2314787499523586,0
